latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia,left,right,top,bottom
48.938154,0.479686,building,C16,PA00099492,Q22950551,Maison du Bailliage,3,1949-11-22 ,,0.478961,0.480411,48.938584,48.937723999999996
49.2317,1.0882,wayside_cross,C15,PA00099489,Q22950547,Croix,3,1954-12-03 ,,1.087475,1.0889250000000001,49.23213,49.231269999999995
49.2749,0.8681,castle,C17,PA27000074,Q22976612,Château de la Mésangère (également sur commune de Saint-Pierre-du-Bosguérard),3,2008-11-21 ,,0.867375,0.868825,49.275330000000004,49.27447
49.023592,1.15034,citywalls,C 4,PA00099407,Q22950338,Rempart gallo-romain,,,fr:Rempart gallo-romain d'Évreux,1.1496149999999998,1.151065,49.024022,49.023162
49.23175,1.08706,,C17,PA00099633,Q2214680,"Château, actuellement Musée du Cidre",3,1990-12-14 ,fr:Château de Montaure,1.0863349999999998,1.087785,49.23218,49.23132
48.9908,0.6104,archaeological_site,megalith,PA00099465,Q22950461,Menhir de la Longue-Pierre,2,1911-06-22 ,fr:Menhir de la Longue Pierre,0.6096750000000001,0.611125,48.99123,48.99037
49.04565,0.80103,place_of_worship,christian,PA00099439,Q22950398,,3,1954-10-25 ,,0.800305,0.801755,49.04608,49.04522
49.2858,1.2093,wayside_cross,C16,PA00099467,Q22950464,Croix,3,1927-12-26 ,,1.208575,1.2100250000000001,49.28623,49.28537
49.0975,0.62488,place_of_worship,christian,PA00099483,Q22950524,,3,1927-12-26 ,,0.624155,0.625605,49.09793,49.097069999999995
49.1604,1.3306,building,C16,PA00099428,Q22950373,Maison à pans de bois,2,1943-05-04 ,fr:Maison à pans de bois,1.329875,1.331325,49.160830000000004,49.15997
49.39031,0.30995,place_of_worship,christian,PA00099641,Q1440468,Église paroissiale Saint-Georges-de-Fiquefleur,3,1992-08-04 ,,0.309225,0.310675,49.39074,49.38988
49.17698,1.11227,place_of_worship,christian,PA00099486,Q22950542,,2,1961-06-14 ,,1.111545,1.1129950000000002,49.17741,49.17655
48.9784,0.7866,marketplace,yes,PA00099413,Q22950356,Halle,3,1926-10-01 ,,0.785875,0.7873249999999999,48.97883,48.97797
48.7348,1.0062,,C18,PA00099379,Q22950309,Ancien château,3,1976-02-12 ,,1.005475,1.006925,48.73523,48.73437
49.202153,0.535997,wayside_cross,C16,PA00099397,Q22950328,Calvaire du 16e siècle,3,1930-03-22 ,,0.535272,0.5367219999999999,49.202583000000004,49.201723
49.1975,0.6014,wayside_cross,,PA00099504,Q22950580,Croix de cimetière,3,1961-11-24 ,,0.6006750000000001,0.602125,49.19793,49.19707
49.02646,1.15162,,C20,PA27000053,Q22976580,Théâtre municipal,3,2002-11-22 ,,1.150895,1.1523450000000002,49.02689,49.02603
49.35653,0.516164,building,C16,PA27000029,Q22976544,Immeuble à logements de la cour Canel,3,1998-01-08 ,,0.515439,0.5168889999999999,49.35696,49.3561
48.7357,0.9296,,C15,PA00099602,Q22950873,Ancienne église Saint-Laurent,3,1968-03-08 ,,0.928875,0.930325,48.73613,48.73527
49.024,1.1416,,C13,PA00099403,Q1383059,Ancienne abbaye Saint-Taurin,,,fr:Église Saint-Taurin,1.1408749999999999,1.142325,49.02443,49.02357
48.7375,0.93,building,C15,PA00099604,Q22950876,"Maison de la Renaissance, dite Maison à tourelle",2,1862 ,,0.9292750000000001,0.930725,48.73793,48.737069999999996
49.0584,0.8357,castle,C12,PA00099512,Q22950608,Château de Saint-Léger,3,1976-11-02 ,fr:Château de Saint-Léger (Le Plessis-Sainte-Opportune),0.834975,0.836425,49.05883,49.05797
48.81955,1.26329,yes,C15,PA00099457,Q22950434,Chapelle seigneuriale dite Notre-Dame-de-Pitié,2,1938-11-30 ,,1.262565,1.264015,48.81998,48.81912
49.2325,0.7217,,C12,PA00099327,Q32989,Ancienne abbaye Notre-Dame du Bec,2,2008-12-15 ,fr:Abbaye Notre-Dame du Bec,0.720975,0.722425,49.23293,49.23207
48.9419,1.0742,archaeological_site,megalith,PA00099599,Q3387398,Dolmen dit La Pierre Courcoulée,2,1889 ,fr:Pierre courcoulée (Les Ventes),1.073475,1.0749250000000001,48.94233,48.941469999999995
49.0518,1.4239,castle,C17,PA00099389,Q2968694,Château de Brécourt,3,1967-06-28 ,fr:Château de Brécourt,1.4231749999999999,1.424625,49.05223,49.05137
49.1657,1.3271,castle,,PA27000001,Q1989567,Château de Gaillon,,,fr:Château de Gaillon,1.3263749999999999,1.327825,49.16613,49.16527
48.85426,0.64018,,C15,PA27000028,Q22976543,Égliseparoissiale Saint-Pierre de la Selle,3,1998-01-08 ,,0.639455,0.640905,48.85469,48.853829999999995
48.8225,0.7089,place_of_worship,christian,PA00099539,Q3581662,Église Saint-Germain,,,fr:Église Saint-Germain de Rugles,0.708175,0.709625,48.82293,48.82207
49.3506,1.3094,,C13,PA00099532,Q2820301,Restes de l'abbaye de Fontaine-Guerard,2,1937-04-06 ,fr:Abbaye Notre-Dame de Fontaine-Guérard,1.3086749999999998,1.310125,49.35103,49.35017
49.17321,1.39685,archaeological_site,megalith,PA00099522,Q22950635,Menhir dit Gravier de Gargantua,2,1923-01-10 ,fr:Gravier de Gargantua (Port-Mort),1.3961249999999998,1.397575,49.17364,49.172779999999996
49.12761,0.76097,place_of_worship,christian,PA00099436,Q22950384,,3,1954-10-25 ,,0.7602450000000001,0.761695,49.12804,49.127179999999996
48.79824,1.31782,place_of_worship,christian,PA00099474,Q22950479,Église Saint-Nicolas,3,1961-12-16 ,,1.317095,1.318545,48.79867,48.79781
49.109048,0.712207,place_of_worship,christian,PA00099578,Q22950819,,,,,0.7114820000000001,0.712932,49.109478,49.108618
49.0829,0.7757,,,PA00099324,Q22950233,Ancienne abbaye,2,1916-05-02 ,fr:Prieuré de la Sainte-Trinité,0.774975,0.7764249999999999,49.083330000000004,49.08247
49.4223,0.6216,,C12,PA00125430,Q22968853,Maladrerie Saint-Thomas-Becket,3,1993-09-20 ,fr:Maladrerie Saint-Thomas-Becket,0.6208750000000001,0.622325,49.42273,49.42187
49.3002,0.8736,,C17,PA00099357,Q22950266,Ancienne ferme seigneuriale,3,1965-04-28 ,,0.8728750000000001,0.874325,49.30063,49.299769999999995
48.88282,1.45807,place_of_worship,christian,PA00099461,Q3582648,,3,1958-09-09 ,fr:Église Saint-Martin d'Ivry-la-Bataille,1.457345,1.458795,48.883250000000004,48.88239
49.14894,0.71993,castle,C18,PA00099418,Q22950361,,,,fr:Château de Fontaine-la-Soret,0.719205,0.7206549999999999,49.149370000000005,49.14851
48.8851,1.4627,,C12,PA00099459,Q22950446,Ancienne abbaye,2,1932-01-30 ,,1.4619749999999998,1.463425,48.88553,48.88467
49.240305,1.655872,place_of_worship,christian,PA27000071,Q22976608,Église Saint-Maurice,3,2007-10-30 ,,1.655147,1.656597,49.240735,49.239875
48.83386,1.20175,place_of_worship,christian,PA00099480,Q22950505,,2,1927-09-22 ,,1.201025,1.2024750000000002,48.83429,48.83343
49.41917,0.45427,place_of_worship,christian,PA00099479,Q22950501,,2,1932-05-20 ,,0.45354500000000003,0.454995,49.4196,49.41874
49.02862,1.15173,,C17,PA00099402,Q22950335,Ancien couvent des Ursulines,3,1975-06-10 ,,1.1510049999999998,1.152455,49.02905,49.028189999999995
48.8664,0.7293,archaeological_site,megalith,PA00099494,Q22950557,Menhir dit Pierre de Gargantua,2,1934-06-22 ,fr:Pierre de Gargantua (Neaufles-Auvergny),0.728575,0.7300249999999999,48.86683,48.86597
49.407,0.80341,castle,C18,PA27000044,Q22976572,Château du Landin,3,2002-04-29 ,,0.802685,0.8041349999999999,49.40743,49.406569999999995
49.2145,0.5087,place_of_worship,christian,PA00099500,Q22950565,,3,1954-06-17 ,,0.5079750000000001,0.509425,49.21493,49.21407
49.0966,1.1549,castle,C18,PA27000008,Q22976485,Château d'Emalleville,3,1996-02-20 ,,1.154175,1.1556250000000001,49.097030000000004,49.09617
49.265512,0.938466,wayside_cross,C15,PA00099583,Q22950838,Croix,3,1961-12-16 ,,0.937741,0.939191,49.265942,49.265082
49.02689,1.15026,tower,yes,PA00099408,Q22343315,Tour de l'Horloge,2,1862 ,fr:Tour de l’Horloge (Évreux),1.149535,1.1509850000000001,49.02732,49.02646
49.358335,0.884517,wayside_cross,C16,PA00099565,Q22950780,Croix de cimetière,3,1965-04-28 ,,0.883792,0.885242,49.358765,49.357904999999995
49.302027,0.506358,wayside_cross,C15,PA00099574,Q22950802,Croix de cimetière,3,1961-11-24 ,,0.505633,0.507083,49.302457000000004,49.301597
49.355908,0.513793,building,C16,PA00099517,Q22950624,,3,1933-05-01 ,,0.5130680000000001,0.514518,49.356338,49.355478
49.4714,0.5284,building,C16,PA00099530,Q22950656,Maison à pans de bois,3,1948-10-12 ,fr:Maison à pans de bois,0.527675,0.529125,49.471830000000004,49.47097
49.18248,1.19075,,,PA00099508,Q22950594,Allée sépulcrale,2,1947-10-06 ,,1.1900249999999999,1.191475,49.18291,49.18205
48.88324,1.45871,building,C16,PA00099462,Q22950449,Maison dite de Henri IV,3,1932-06-09 ,,1.4579849999999999,1.459435,48.88367,48.88281
49.2208,1.2891,place_of_worship,christian,PA27000076,Q22976617,Église paroissiale Saint-Hilaire,3,2009-02-02 ,,1.2883749999999998,1.289825,49.22123,49.220369999999996
48.7636,1.0984,archaeological_site,necropolis,PA27000024,Q22976535,Nécropole dolménique des Prés d'Acon,3,1998-02-24 ,fr:Nécropole dolménique des Prés d'Acon,1.097675,1.0991250000000001,48.76403,48.763169999999995
48.79244,1.34451,castle,C20,PA27000051,Q22976577,Château de la Héruppe,3,2002-10-23 ,,1.343785,1.3452350000000002,48.79287,48.79201
48.9505,1.4626,,C12,PA00099626,Q22950900,Ancienne commanderie de Chanu,,,,1.4618749999999998,1.463325,48.95093,48.95007
48.7742,1.3444,place_of_worship,christian,PA27000064,Q22976599,Église Saint-Jean-Baptiste,3,2005-12-15 ,,1.343675,1.3451250000000001,48.77463,48.77377
49.1999,1.1001,farm,C16,PA00099580,Q22950830,Ferme,3,1951-07-30 ,,1.099375,1.1008250000000002,49.20033,49.19947
49.3359,0.5954,,C17,PA00099642,Q22950918,Ancienne abbaye Notre-Dame,3,1992-11-26 ,,0.5946750000000001,0.596125,49.336330000000004,49.33547
49.02116,1.15099,monastery,convent,PA00099401,Q22950332,Couvent des Capucins,,,,1.1502649999999999,1.151715,49.02159,49.02073
49.1753,1.6504,,,PA00099385,Q1242587,Allée couverte,2,1907-01-28 ,fr:Allée couverte de Dampsmesnil,1.649675,1.6511250000000002,49.17573,49.17487
49.0952,0.9738,castle,C17,PA27000009,Q22976491,Château de Graveron,3,1996-01-22 ,,0.973075,0.974525,49.09563,49.09477
49.02143,0.60921,place_of_worship,christian,PA00099463,Q22950452,,3,1932-06-03 ,,0.608485,0.609935,49.021860000000004,49.021
48.80806,0.96445,archaeological_site,megalith,PA00099564,Q22950775,Menhir dit Pierre de la Joure,2,1934-12-06 ,fr:Pierre de la Joure,0.963725,0.965175,48.80849,48.807629999999996
49.1112,0.4575,,C17,PA00099391,Q22950322,Ancien château du Bosc-Henry,3,1954-09-15 ,,0.45677500000000004,0.458225,49.11163,49.110769999999995
49.18649,1.60182,place_of_worship,christian,PA00099424,Q22950366,,2,1971-10-29 ,,1.601095,1.602545,49.18692,49.18606
48.963063,1.42802,castle,C18,PA27000089,,château,3,2017-02-13,,1.427295,1.4287450000000002,48.963493,48.962633
49.0143,1.3793,place_of_worship,christian,PA00099505,Q3580987,Église Saint-Aubin,3,1927-12-26 ,fr:Église Saint-Aubin de Pacy-sur-Eure,1.3785749999999999,1.380025,49.01473,49.01387
49.1699,1.1939,,,PA00099292,Q3053749,Enceinte préhistorique du Château-Robert,2,1945-06-08 ,fr:Enceinte préhistorique du Château-Robert,1.1931749999999999,1.194625,49.17033,49.16947
48.84085,1.00607,castle,C16,PA00099437,Q22950387,Château de Chambray,3,1971-10-29 ,,1.005345,1.006795,48.841280000000005,48.84042
49.03979,1.1602,,C12,PA00135536,Q14627607,Léproserie dite maladrerie Saint-Nicolas,3,1995-02-15 ,fr:Maladrerie Saint-Nicolas,1.1594749999999998,1.160925,49.040220000000005,49.03936
49.1769,1.112,wayside_cross,C16,PA00099485,Q22950538,Croix de cimetière,2,1952-06-20 ,,1.111275,1.1127250000000002,49.177330000000005,49.17647
49.38119,0.57227,place_of_worship,christian,PA00099423,Q22950365,,3,1932-11-17 ,,0.571545,0.5729949999999999,49.38162,49.380759999999995
49.3433,0.5897,,C20,PA27000054,Q22976582,Auberge dite Les Cloches de Corneville,3,2003-04-11 ,,0.588975,0.590425,49.34373,49.34287
49.3173,0.8591,castle,C16,PA00099349,Q22950255,,2,1935-09-10 ,,0.858375,0.859825,49.317730000000005,49.31687
49.472269,0.527234,building,C16,PA00099529,Q22950650,Maison à pans de bois,3,1948-11-29 ,fr:Maison à pans de bois,0.526509,0.527959,49.472699,49.471838999999996
49.02378,1.15074,,C15,PA00099405,Q9047086,Evêché et ses dépendances,2,1907-10-23 ,fr:Musée d'Évreux,1.150015,1.1514650000000002,49.024210000000004,49.02335
49.35639,0.514019,building,C16,PA00099518,Q22950628,Maison à pans de bois,3,1933-05-01 ,fr:Maison à pans de bois,0.513294,0.514744,49.35682,49.355959999999996
48.9666,0.944,,C15,PA27000043,Q2820435,Ancienne abbaye,3,2002-07-24 ,fr:Abbaye Saint-Pierre-et-Saint-Paul de Châtillon-lès-Conches,0.943275,0.9447249999999999,48.96703,48.96617
49.378007,0.731878,,C16,PA00099537,Q22950673,Chaumière du 16e siècle,3,1928-02-03 ,,0.731153,0.732603,49.378437,49.377576999999995
48.9181,0.9151,yes,C16,PA27000025,Q22976538,Chapelle des Minières,3,1998-01-08 ,,0.914375,0.915825,48.918530000000004,48.91767
49.2306,1.2269,bridge,C20,PA00099572,Q3397124,Pont sur la Seine,3,1975-01-15 ,fr:Pont de Saint-Pierre-du-Vauvray,1.226175,1.2276250000000002,49.231030000000004,49.23017
49.0878,0.5932,,C18,PA00099333,Q22950238,Ancien hôtel de la Gabelle,,,,0.592475,0.5939249999999999,49.08823,49.08737
49.1876829,1.1757145,,C17,PA27000087,Q17354301,Domaine du château de Pinterville,3,2015-07-24 ,fr:Château de Pinterville,1.1749895,1.1764395,49.1881129,49.1872529
49.355866,0.513901,building,C16,PA00099516,Q22950622,,3,1933-05-01 ,,0.5131760000000001,0.514626,49.356296,49.355436
49.131696,1.520019,,C14,PA27000037,Q3403055,Ancien prieuré de Saulseuse,3,2000-07-13 ,fr:Prieuré de Saulseuse,1.519294,1.520744,49.132126,49.131266
49.38776,0.6925,place_of_worship,christian,PA00099447,Q22950416,,3,1962-01-30 ,,0.691775,0.693225,49.38819,49.38733
48.9026,0.4531,archaeological_site,megalith,PA00099614,Q22950890,Dolmen dit la Grosse Pierre,2,1911-04-04 ,,0.452375,0.453825,48.90303,48.90217
48.7582,1.0536,,C16,PA27000085,,Ancien château,3,2014-03-18 ,fr:Château de Tillières-sur-Avre,1.052875,1.0543250000000002,48.758630000000004,48.75777
49.15707,1.66065,bridge,,PA00135709,Q22995411,Pont d'Aveny sur l'Epte,,,,1.6599249999999999,1.661375,49.1575,49.156639999999996
49.0879,0.8591,place_of_worship,christian,PA00099513,Q22950614,Église de Sainte-Opportune,3,1961-12-16 ,,0.858375,0.859825,49.08833,49.087469999999996
49.0754,1.5338,,C19,PA00099435,Q1473446,Ancienne propriété de Claude Monet,3,1976-04-26 ,fr:Fondation Claude Monet,1.533075,1.5345250000000001,49.07583,49.07497
49.42618,0.33196,,C11,PA00099409,Q2820598,Ancienne abbaye de Grestain,3,1975-11-07 ,fr:Abbaye de Grestain,0.331235,0.33268499999999995,49.426610000000004,49.42575
48.756401,1.054073,,C11,PA00099588,Q22950846,Ancienne porte fortifiée,3,1972-04-19 ,,1.053348,1.0547980000000001,48.756831,48.755970999999995
48.7715,1.198,building,C15,PA00099503,Q22950575,,3,1975-03-13 ,,1.1972749999999999,1.198725,48.771930000000005,48.77107
48.809,1.35548,monastery,abbey,PA00099640,Q1775496,Abbaye du Breuil-Benoît,2,1993-12-17 ,fr:Abbaye du Breuil-Benoît,1.354755,1.356205,48.80943,48.808569999999996
48.738266,0.930761,building,C16,PA00099611,Q22950886,,3,1962-04-03 ,,0.930036,0.9314859999999999,48.738696000000004,48.737836
48.93549,0.98986,,,PA00099484,Q22950530,Ancienne église,3,1953-09-16 ,,0.989135,0.9905849999999999,48.93592,48.93506
49.472769,0.526689,building,C16,PA00099528,Q22950647,Maison à pans de bois,3,1948-10-12 ,fr:Maison à pans de bois,0.525964,0.5274139999999999,49.473199,49.472339
48.81474,1.06108,place_of_worship,christian,PA00099438,Q22950394,,3,1954-12-07 ,,1.060355,1.061805,48.81517,48.81431
49.19283,1.03007,farm,C13,PA00099388,Q22950319,Grange dîmière,3,1948-10-12 ,fr:Grange dîmière de Daubeuf-la-Campagne,1.029345,1.0307950000000001,49.19326,49.1924
49.4309,0.6267,tomb,,PA27000031,Q22976546,Sépulture mégalithique,3,1999-04-23 ,fr:Allée couverte d'Aizier,0.6259750000000001,0.627425,49.43133,49.43047
48.9771,1.4021,wayside_cross,C15,PA00099426,Q22950371,Calvaire,3,1926-03-26 ,,1.4013749999999998,1.402825,48.97753,48.97667
49.0897,0.5981,,C11,PA00099330,Q1394288,Ancienne abbaye Notre-Dame,,,fr:Abbaye Notre-Dame de Bernay,0.597375,0.5988249999999999,49.09013,49.08927
48.80522,1.10602,castle,C15,PA00099449,Q22950420,,3,1952-12-22 ,,1.105295,1.106745,48.80565,48.80479
49.294975,0.666664,yes,C11,PA00099490,Q2969998,Ruines du château fort,3,1937-09-13 ,fr:Château de Montfort-sur-Risle,0.6659390000000001,0.667389,49.295405,49.294545
49.365479,0.87554,wayside_cross,C15,PA00099592,Q22950864,Croix,3,1961-11-24 ,,0.874815,0.876265,49.365909,49.365049
48.9627,1.0664,archaeological_site,megalith,PA00099598,Q22950872,Dolmen de l'Hôtel-Dieu,2,1910-01-02 ,fr:Dolmen de l'Hôtel-Dieu,1.065675,1.067125,48.96313,48.96227
48.99129,0.92316,place_of_worship,christian,PA00099470,Q22950469,,2,1921-05-02 ,,0.922435,0.923885,48.99172,48.99086
48.9224,1.3987,,C19,PA00099396,Q3411259,Pyramide commémorative de la Bataille d'Ivry,2,1862 ,fr:Pyramide commémorative de la bataille d'Ivry,1.397975,1.3994250000000001,48.922830000000005,48.92197
49.174,0.7864,castle,C12,PA00099443,Q2968250,Château d'Harcourt,2,1862 ,fr:Château d'Harcourt (Eure),0.785675,0.787125,49.17443,49.17357
49.24726,1.69518,,C19,PA27000061,Q22976597,Ancien château de Montretout ou nouveau château de Dangu,3,2005-02-22 ,,1.6944549999999998,1.695905,49.24769,49.246829999999996
48.93741,0.59768,place_of_worship,christian,PA00099429,Q22950376,Église de Saint-Ouen-de-Mancelles,3,1962-01-05 ,,0.596955,0.598405,48.93784,48.93698
49.1484,0.8996,,C13,PA27000045,Q2971753,Le Vieux Château,3,2002-07-29 ,fr:Le Vieux Château,0.898875,0.9003249999999999,49.148830000000004,49.14797
49.1496,0.7151,place_of_worship,christian,PA00099419,Q3582773,Église Saint-Martin,2,1846 ,fr:Église Saint-Martin de Fontaine-la-Soret,0.714375,0.7158249999999999,49.15003,49.14917
49.12843,1.10963,place_of_worship,christian,PA00099455,Q22950428,,3,1954-06-17 ,,1.1089049999999998,1.110355,49.12886,49.128
49.2317,1.0888,,C11,PA27000021,Q22976526,Ancien prieuré,3,1997-09-30 ,,1.088075,1.089525,49.23213,49.231269999999995
48.77038,1.29267,place_of_worship,christian,PA27000082,Q22996268,Église Sainte-Marie-Madeleine,3,2010-09-22 ,,1.291945,1.293395,48.770810000000004,48.76995
49.3135,1.2437,castle,C17,PA27000017,Q22343076,Château de Canteloup (également sur commune de Romilly-sur-Andelle),3,1997-12-02 ,fr:Château de Canteloup,1.242975,1.2444250000000001,49.31393,49.313069999999996
49.22946,0.72057,,,PA00099328,Q22950236,Ancien logis abbatial,,,,0.7198450000000001,0.721295,49.229890000000005,49.22903
49.3055,1.0889,building,C16,PA00099380,Q22950310,Maison Riquier,3,1932-10-04 ,,1.088175,1.089625,49.305930000000004,49.30507
49.260889,0.893532,wayside_cross,C16,PA00099569,Q22950794,Croix en pierre du 16e siècle,2,1906-02-23 ,,0.892807,0.894257,49.261319,49.260459
49.1771,0.9277,place_of_worship,christian,PA00099458,Q22950440,,3,1954-10-25 ,,0.926975,0.928425,49.177530000000004,49.17667
49.18984,1.2415,castle,C18,PA00099451,Q22950426,Château du Colombier,,,,1.240775,1.2422250000000001,49.19027,49.189409999999995
49.21518,0.54647,farm,C16,PA27000068,Q22976605,Grange de la Fortière,3,2006-11-21 ,,0.545745,0.547195,49.21561,49.214749999999995
49.1952,0.723,,,PA00099362,Q22343075,Ruines du château,3,1925-02-12 ,fr:Château de Brionne,0.722275,0.723725,49.19563,49.19477
49.4713,0.5285,building,C16,PA00099531,Q22950663,Maison à pans de bois dite de Henri IV,3,1933-05-01 ,,0.527775,0.529225,49.47173,49.47087
49.094528,1.484031,castle,,PA00099616,Q22950892,,3,1926-03-31 ,,1.483306,1.4847560000000002,49.094958,49.094097999999995
49.365083,0.40743,wayside_cross,C12,PA00099556,Q22950739,Croix près de l'église,3,1953-09-16 ,,0.40670500000000004,0.408155,49.365513,49.364653
49.1612,1.3299,castle,C16,PA00099427,Q1989567,Château de Gaillon (également sur commune de Aubevoye),,,fr:Château de Gaillon,1.329175,1.3306250000000002,49.16163,49.16077
